name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bristol,2021-05-22,12.8,6.9,9.7,12.8,3.6,7.9,6.3,80.7,2.64,100,20.83,rain,0,0,,32.9,268.8,1003.7,67.9,13.1,257.2,22.3,9,,2021-05-22T05:09:09,2021-05-22T21:05:52,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-23,10.2,5.1,8,10.2,2.9,5.6,5.7,85.9,5.93,100,33.33,rain,0,0,59.4,38.7,192.8,1005.7,78.3,12,94.2,8.1,4,,2021-05-23T05:07:58,2021-05-23T21:07:13,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-24,11.5,5.9,8.3,11.5,3.3,6.2,5.7,84.2,8.36,100,25,rain,0,0,,26.8,246.2,1002.6,60.9,12.5,200.3,17.4,10,,2021-05-24T05:06:48,2021-05-24T21:08:32,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-05-25,12.9,6.4,9,12.9,3.5,7.1,6.7,85.9,2.41,100,12.5,rain,0,0,,31.8,263.2,1014.4,57,12.7,155,13.4,6,,2021-05-25T05:05:42,2021-05-25T21:09:50,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-05-26,14.2,5.3,9.8,14.2,2.8,8.9,6.9,82.7,0.05,100,4.17,rain,0,0,,21.1,268.4,1015.7,47.4,12.8,272.3,23.5,9,,2021-05-26T05:04:37,2021-05-26T21:11:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-05-27,18,7.5,12.7,18,6.3,12.6,5.9,67.8,0.03,100,4.17,rain,0,0,,13,195.1,1019.8,25.7,12.6,329,28.5,9,,2021-05-27T05:03:35,2021-05-27T21:12:20,0.51,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-05-28,16.9,10.7,13.2,16.9,10.7,13.2,8.3,72.3,0.46,100,12.5,rain,0,0,,12.4,90.1,1022.4,80.8,13.3,152.4,13.1,6,,2021-05-28T05:02:36,2021-05-28T21:13:33,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-05-29,19.8,12,15.7,19.8,12,15.7,9.9,70.6,0,0,0,,0,0,,20.9,63.6,1026,69.4,12.8,222,19.2,8,,2021-05-29T05:01:40,2021-05-29T21:14:43,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-30,18.1,7.3,14.3,18.1,6.1,14.2,7.6,65.1,0,0,0,,0,0,37.1,18.2,69.1,1026.7,9.3,13.2,276.6,24,8,,2021-05-30T05:00:46,2021-05-30T21:15:52,0.61,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-05-31,21.1,8,14.9,21.1,5.9,14.5,9.2,71.2,0,0,0,,0,0,,17.7,87.6,1020.5,23,11.6,325,28.3,9,,2021-05-31T04:59:55,2021-05-31T21:16:59,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-01,24,11,17.8,24,11,17.8,9,59,0,0,0,,0,0,,21.9,95.9,1014,4.8,13,338.5,29.2,9,,2021-06-01T04:59:07,2021-06-01T21:18:04,0.71,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-06-02,22,11.3,17.3,22,11.3,17.3,11.9,71.4,1,100,4.17,rain,0,0,,22.7,106.2,1011.8,50.4,12.3,193.3,16.6,7,,2021-06-02T04:58:21,2021-06-02T21:19:07,0.76,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-06-03,17,11.3,14.2,17,11.3,14.2,11,81.9,0.03,100,4.17,rain,0,0,,17.3,237.6,1018.6,89.9,10.9,175,15.1,7,,2021-06-03T04:57:39,2021-06-03T21:20:08,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-04,18.1,8.3,13.2,18.1,6.6,13,7,68.1,0,0,0,,0,0,,15.2,300.9,1023.4,45.8,14.2,317,27.3,9,,2021-06-04T04:56:59,2021-06-04T21:21:07,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-05,19.8,8.7,14.3,19.8,6.7,14,9.7,75.7,0,0,0,,0,0,,14,238,1024.7,35.4,13.2,264.8,22.7,9,,2021-06-05T04:56:22,2021-06-05T21:22:03,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-06,20,13.1,15.9,20,13.1,15.9,13.1,84.4,0.35,100,12.5,rain,0,0,,11.6,219.6,1024.4,84.4,12.3,183.6,15.9,6,,2021-06-06T04:55:48,2021-06-06T21:22:57,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D1143,D9855,03740099999,C2888,EGGD"
bristol,2021-06-07,17.2,11.3,14.1,17.2,11.3,14.1,11.1,82.8,0.03,100,4.17,rain,0,0,,15.5,248.9,1023.7,75.1,12.3,194.4,16.7,6,,2021-06-07T04:55:17,2021-06-07T21:23:48,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-08,20.1,9.1,14.7,20.1,7.7,14.5,9.9,75.1,0,0,0,,0,0,25.6,14.6,250.1,1023.4,32.4,13.6,336,28.8,10,,2021-06-08T04:54:49,2021-06-08T21:24:37,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-06-09,20.8,10.7,15.8,20.8,10.7,15.8,12.2,80.4,0,0,0,,0,0,25.2,16.3,232,1021.9,56.7,11.9,224,19.4,7,,2021-06-09T04:54:24,2021-06-09T21:25:24,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-10,20.9,15,17.3,20.9,15,17.3,15.3,88.9,0.09,100,12.5,rain,0,0,25.9,19.2,222.3,1020.8,93.1,10.5,149.2,12.9,5,,2021-06-10T04:54:02,2021-06-10T21:26:08,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-06-11,19.2,14.1,16.2,19.2,14.1,16.2,14.3,89,0.08,100,8.33,rain,0,0,36.4,27.1,252.6,1020.3,95.1,11.7,179.6,15.4,6,,2021-06-11T04:53:43,2021-06-11T21:26:49,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-12,20.3,11.9,15.7,20.3,11.9,15.7,11.9,79.3,0.03,100,4.17,rain,0,0,20.5,16.9,264.5,1024.1,49.1,11.9,342.3,29.6,10,,2021-06-12T04:53:28,2021-06-12T21:27:28,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-06-13,25,12,18.8,25,12,18.8,12.9,69.6,0,0,0,,0,0,22.3,15.2,151.6,1026.2,20.5,13.6,329.6,28.6,9,,2021-06-13T04:53:15,2021-06-13T21:28:04,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-14,21.4,13.5,17.7,21.4,13.5,17.7,12.8,73.6,0,0,0,,0,0,22.3,21.2,262.5,1022,31.6,12.8,314.9,27.2,9,,2021-06-14T04:53:05,2021-06-14T21:28:37,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-15,22.8,9.4,16.8,22.8,8.1,16.7,9.2,62.4,0,0,0,,0,0,32,20.1,20.3,1021.1,26.2,13.4,341.7,29.4,9,,2021-06-15T04:52:58,2021-06-15T21:29:07,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-06-16,22.3,12.9,17.4,22.3,12.9,17.4,11.6,70.3,0,0,0,,0,0,29.2,14.8,234.3,1012.2,48.7,12.1,321,27.5,9,,2021-06-16T04:52:55,2021-06-16T21:29:34,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-17,18.3,13.3,15.6,18.3,13.3,15.6,13.6,88.5,0.35,100,8.33,rain,0,0,24.1,15.7,300,1011.6,93.3,9.6,143.6,12.3,5,,2021-06-17T04:52:54,2021-06-17T21:29:59,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-18,15.9,12.9,13.8,15.9,12.9,13.8,10.4,80.5,3.78,100,50,rain,0,0,37.1,27.1,16.2,1014.8,94.2,12.6,68.1,6.1,2,,2021-06-18T04:52:57,2021-06-18T21:30:20,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-19,14.1,11.1,12.7,14.1,11.1,12.7,10.5,86.6,1.83,100,16.67,rain,0,0,24.8,16.4,73.7,1013.8,97.7,12.6,70.4,6,2,,2021-06-19T04:53:02,2021-06-19T21:30:39,0.32,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-06-20,14.2,12.1,13,14.2,12.1,13,12.4,95.8,4.72,100,29.17,rain,0,0,38.9,23.9,57.4,1008.4,98.7,8.3,68.5,6.1,2,,2021-06-20T04:53:11,2021-06-20T21:30:54,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-21,14.8,10.2,12.3,14.8,10.2,12.3,9.7,84.5,3.16,100,41.67,rain,0,0,42.5,28.6,39.4,1012.7,84,12,113.5,10,4,,2021-06-21T04:53:23,2021-06-21T21:31:06,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-06-22,16.1,9.1,12.9,16.1,5.9,12.5,6.9,69,1.69,100,25,rain,0,0,43.2,27.1,25.5,1021.2,69.8,12.8,228.8,19.8,8,,2021-06-22T04:53:37,2021-06-22T21:31:16,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-06-23,19,8.4,14.1,19,7.4,13.9,7.7,67.6,0,0,0,,0,0,22.3,20.5,309.2,1024,13.6,11.9,330.5,28.6,9,,2021-06-23T04:53:55,2021-06-23T21:31:22,0.49,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-24,18.2,12,15.2,18.2,12,15.2,12.6,84.6,0.22,100,16.67,rain,0,0,26.6,23.2,256.2,1022.3,83.2,11.3,203.6,17.4,6,,2021-06-24T04:54:15,2021-06-24T21:31:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D1143,D9855,03740099999,EGGD"
bristol,2021-06-25,16.1,11.1,13.9,16.1,11.1,13.9,11,83.7,1.32,100,25,rain,0,0,28.4,25,265.8,1017.3,85.5,12.6,188.8,16.2,7,,2021-06-25T04:54:38,2021-06-25T21:31:25,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-06-26,19.9,10.8,15,19.9,10.8,15,9.6,72.4,0.03,100,4.17,rain,0,0,32.8,21.3,94.4,1016.9,64.4,13.1,250.5,21.7,8,,2021-06-26T04:55:05,2021-06-26T21:31:22,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-06-27,17.8,13.1,15.2,17.8,13.1,15.2,13.3,88.9,1.43,100,25,rain,0,0,47.6,28.3,44.3,1015.4,91.3,10.2,88.1,7.5,3,,2021-06-27T04:55:34,2021-06-27T21:31:16,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-06-28,17.1,13.1,14.3,17.1,13.1,14.3,13.6,95.7,11.82,100,37.5,rain,0,0,34.9,24.5,33.6,1014.7,97.6,8.8,71.3,6,2,,2021-06-28T04:56:05,2021-06-28T21:31:07,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-06-29,17.9,13.1,15,17.9,13.1,15,12.2,84,0.06,100,8.33,rain,0,0,28.1,21.9,26.9,1015.9,87.9,9.7,136.6,11.7,5,,2021-06-29T04:56:40,2021-06-29T21:30:55,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-06-30,20.7,11.9,16.7,20.7,11.9,16.7,13.3,81.2,0,0,0,,0,0,19.8,13.6,306.5,1017.4,62.8,10.7,264.4,22.8,9,,2021-06-30T04:57:17,2021-06-30T21:30:39,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,C2888,EGGD"
bristol,2021-07-01,19.1,13.8,16,19.1,13.8,16,14.2,89.2,0.07,100,4.17,rain,0,0,21.6,19.5,267.5,1017.9,75.3,7.8,225.3,19.4,9,,2021-07-01T04:57:57,2021-07-01T21:30:21,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-07-02,20.2,13.1,16.7,20.2,13.1,16.7,13.4,82,0,0,0,,0,0,15.1,15.7,244.5,1016.2,80.3,10.2,224.8,19.4,7,,2021-07-02T04:58:39,2021-07-02T21:29:59,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-07-03,19.8,14.1,16,19.8,14.1,16,14.4,90.1,1.49,100,33.33,rain,0,0,33.1,17.1,182.5,1011.2,87.8,10.2,151.8,13.1,6,,2021-07-03T04:59:24,2021-07-03T21:29:34,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-04,18.1,13.8,15.5,18.1,13.8,15.5,14,90.9,5.15,100,33.33,rain,0,0,34.6,23.2,214.3,1006.5,88.1,11.8,144.4,12.5,7,,2021-07-04T05:00:12,2021-07-04T21:29:06,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-05,18,11.3,14.2,18,11.3,14.2,10.6,80.4,3.84,100,29.17,rain,0,0,32,21.6,185.4,1003.8,71.2,11.4,191.9,16.5,8,,2021-07-05T05:01:01,2021-07-05T21:28:36,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D1143,D9855,03740099999,EGGD"
bristol,2021-07-06,16.9,10.3,14,16.9,10.3,14,11,83.2,5.31,100,33.33,rain,0,0,51.3,39.7,240,999,78.7,11.3,284,24.7,10,,2021-07-06T05:01:54,2021-07-06T21:28:02,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-07-07,18,13.2,15.1,18,13.2,15.1,13.3,89.5,4.32,100,37.5,rain,0,0,33.5,20.9,222.2,1010.3,80.1,11.3,181.2,15.5,7,,2021-07-07T05:02:48,2021-07-07T21:27:25,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-07-08,21,13.1,16.4,21,13.1,16.4,13.4,83.4,0.17,100,8.33,rain,0,0,23.4,21.5,247.4,1019.3,54.1,11.1,254.8,21.9,9,,2021-07-08T05:03:45,2021-07-08T21:26:45,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-07-09,18.2,12.9,15.3,18.2,12.9,15.3,12,81.5,0,0,0,,0,0,25.6,13.8,239.9,1021.1,81,13.5,179.5,15.6,7,,2021-07-09T05:04:43,2021-07-09T21:26:03,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-07-10,17.9,12.1,14.5,17.9,12.1,14.5,12.2,86,1.72,100,16.67,rain,0,0,16.9,10.8,181.7,1016.2,86.4,13.5,128.8,11.1,4,,2021-07-10T05:05:44,2021-07-10T21:25:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-11,16,11.9,13.7,16,11.9,13.7,12.6,93.3,4.98,100,16.67,rain,0,0,26.6,15,155.1,1014.5,73.2,11.1,120.5,10.2,5,,2021-07-11T05:06:47,2021-07-11T21:24:29,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03853099999,03743099999,03716099999,03644099999,D1143,D9855,03740099999,C2888,EGGD"
bristol,2021-07-12,19,12.3,15.3,19,12.3,15.3,13.7,90.5,8.22,100,45.83,rain,0,0,20.5,20.3,34.3,1011.5,81.7,10.3,135,11.8,5,,2021-07-12T05:07:52,2021-07-12T21:23:38,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D1143,D9855,03740099999,EGGD"
bristol,2021-07-13,20.8,14.1,17.5,20.8,14.1,17.5,15,85.7,0.35,100,8.33,rain,0,0,29.5,19.1,317,1015.9,75.8,11.8,193.8,16.7,8,,2021-07-13T05:08:58,2021-07-13T21:22:44,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-14,22.1,13.2,17.8,22.1,13.2,17.8,13.7,77.8,0,0,0,,0,0,27,18.6,307.4,1019.9,47.3,12.7,313.2,27,10,,2021-07-14T05:10:07,2021-07-14T21:21:48,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-07-15,22,13,18.3,22,13,18.3,13.8,76.3,0,0,0,,0,0,29.9,17.9,349.5,1023.4,42.6,12.6,259.3,22.3,8,,2021-07-15T05:11:17,2021-07-15T21:20:48,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-07-16,25.9,13.7,20.2,25.9,13.7,20.2,15.1,74.1,0,0,0,,0,0,28.4,17.9,1.9,1027.2,33.2,11.9,310,26.9,9,,2021-07-16T05:12:29,2021-07-16T21:19:46,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-17,27,16.8,22.2,27.6,16.8,22.3,15.4,66.2,0,0,0,,0,0,29.2,16.6,35.7,1028.6,37.4,13.9,324.1,27.9,9,,2021-07-17T05:13:42,2021-07-17T21:18:42,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-18,28,16.7,23.2,28.4,16.7,23.4,16.2,65.8,0,0,0,,0,0,16.6,12,358.5,1025.7,2.1,13.7,317.4,27.3,8,,2021-07-18T05:14:57,2021-07-18T21:17:35,0.31,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-19,28.2,17.6,23.6,28.9,17.6,23.8,16.5,65.7,0,0,0,,0,0,22.7,9.8,304.5,1021.6,6.4,12.6,312.2,27,8,,2021-07-19T05:16:14,2021-07-19T21:16:25,0.37,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-20,28.2,17.7,23.6,28.4,17.7,23.6,15.5,62.5,0,0,0,,0,0,27,18.9,264.2,1020.1,3.6,12.2,312.1,27.1,8,,2021-07-20T05:17:31,2021-07-20T21:15:13,0.41,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-21,28.1,17.6,23.3,28.5,17.6,23.3,15.5,63.7,0,0,0,,0,0,22.7,12.3,12.6,1022.5,5.2,11.9,306.6,26.5,8,,2021-07-21T05:18:50,2021-07-21T21:13:59,0.45,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-22,28.8,17,23,28.9,17,23.1,16.4,68.3,0,0,0,,0,0,20.9,14.3,107.5,1022.2,8.2,11.6,273.2,23.5,9,,2021-07-22T05:20:11,2021-07-22T21:12:42,0.48,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-23,25.7,15.3,20.8,25.7,15.3,20.8,14.6,68.9,0,0,0,,0,0,43,30.3,76,1015.9,15.3,12.1,264.1,22.8,7,,2021-07-23T05:21:32,2021-07-23T21:11:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-24,18.4,14.1,16.1,18.4,14.1,16.1,14.3,88.9,3.44,100,25,rain,0,0,46,34.6,44.2,1008.5,76.4,9.2,54.3,4.5,2,,2021-07-24T05:22:55,2021-07-24T21:10:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-25,20.9,15.1,17.2,20.9,15.1,17.2,14.6,84.8,0.99,100,33.33,rain,0,0,32,18.9,359.3,1008.7,80.5,10.5,149.6,13,6,,2021-07-25T05:24:19,2021-07-25T21:08:38,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-26,23.1,14.6,18.5,23.1,14.6,18.5,15.2,82.9,0.05,100,4.17,rain,0,0,28.1,23.4,258.2,1010.4,66.7,9.5,262.3,22.8,8,,2021-07-26T05:25:43,2021-07-26T21:07:13,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-27,19.1,15.2,17.2,19.1,15.2,17.2,15.1,87.8,6.8,100,41.67,rain,0,0,21.6,16.7,212.7,1008,69.4,11.5,170.6,14.9,6,,2021-07-27T05:27:09,2021-07-27T21:05:45,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-28,17.1,13,15.1,17.1,13,15.1,12.6,85.7,5.22,100,54.17,rain,0,0,50.7,32.3,249.4,1007.3,64.5,11,178.8,15.4,7,,2021-07-28T05:28:36,2021-07-28T21:04:15,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-07-29,19,11.2,14.9,19,11.2,14.9,10.8,77.4,0.15,100,4.17,rain,0,0,42.8,28.3,243.5,1009.7,72.4,12,273.8,23.5,10,,2021-07-29T05:30:03,2021-07-29T21:02:44,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-07-30,17.7,13.1,14.8,17.7,13.1,14.8,12.6,86.9,3.28,100,45.83,rain,0,0,54.5,35.7,233.8,1002.1,92,12,110.8,9.4,6,,2021-07-30T05:31:31,2021-07-30T21:01:10,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D1143,03724399999,D9855,03740099999,EGGD"
bristol,2021-07-31,18,13.2,15.5,18,13.2,15.5,12.9,85,2.95,100,20.83,rain,0,0,32,25.7,262.3,1010,73,13.3,204.6,17.4,8,,2021-07-31T05:33:00,2021-07-31T20:59:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-08-01,18.9,12.3,15.4,18.9,12.3,15.4,13.1,86.8,3.83,100,20.83,rain,0,0,16.9,14.1,275.3,1011.6,74.8,12.6,154.5,13.3,7,,2021-08-01T05:34:30,2021-08-01T20:57:57,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
